Index,DateTime,Latitude,Longitude,Elevation,Velocity,MainPackSOC,MainPackVoltage,MainPackCurrent,ArrayCurrent,Identity,Array Power,Battery Power,Motor Power
635253179275098000,1/14/2014 5:38:47 PM,4446.4094,9302.0758,288.4,39,29,97.2,-7.8,6.2931,119813,611.68932,-758.16,1369.84932
635253179284999000,1/14/2014 5:38:48 PM,4446.4094,9302.0758,289.1,39,29,97.2,-8,6.6632,119814,647.66304,-777.6,1425.26304
635253179295130000,1/14/2014 5:38:49 PM,4446.4283,9302.0765,289.8,39,29,97.2,-7.32,6.0566,119815,588.70152,-711.504,1300.20552
635253179305290000,1/14/2014 5:38:50 PM,4446.4378,9302.0768,290.3,39,29,97.2,-7.65,6.1799,119816,600.68628,-743.58,1344.26628
635253179315411000,1/14/2014 5:38:51 PM,4446.4472,9302.0771,290.5,39,29,97.2,-7.52,6.4781,119817,629.67132,-730.944,1360.61532
635253179325551000,1/14/2014 5:38:52 PM,4446.4568,9302.0775,290.7,40,29,97.2,-7.67,6.1799,119818,600.68628,-745.524,1346.21028
635253179335682000,1/14/2014 5:38:53 PM,4446.4568,9302.0775,291.2,40,29,97.2,-8.27,6.3548,119819,617.68656,-803.844,1421.53056
635253179345842000,1/14/2014 5:38:54 PM,4446.476,9302.0782,291.7,40,29,97.2,-7.55,5.9949,119820,582.70428,-733.86,1316.56428
635253179355963000,1/14/2014 5:38:55 PM,4446.4856,9302.0783,291.8,40,29,97.2,-7.32,6.2931,119821,611.68932,-711.504,1323.19332
635253179366103000,1/14/2014 5:38:56 PM,4446.4953,9302.0783,291.9,40,29,97.2,-7.07,6.1799,119822,600.68628,-687.204,1287.89028
635253179376264000,1/14/2014 5:38:57 PM,4446.5051,9302.0783,292,41,29,97.2,-6.65,6.2314,119823,605.69208,-646.38,1252.07208
635253179386385000,1/14/2014 5:38:58 PM,4446.5051,9302.0783,292.1,41,29,97.2,-6.55,6.1799,119824,600.68628,-636.66,1237.34628
635253179405446000,1/14/2014 5:39:00 PM,4446.5345,9302.0777,292.1,41,29,97.2,-5.65,6.2314,119825,605.69208,-549.18,1154.87208
635253179406746000,1/14/2014 5:39:00 PM,4446.5345,9302.0777,292.1,41,29,97.2,-5.15,6.1799,119826,600.68628,-500.58,1101.26628
635253179416816000,1/14/2014 5:39:01 PM,4446.5445,9302.0775,292.4,41,29,97.5,-3.65,6.1641,119827,600.99975,-355.875,956.87475
635253179426977000,1/14/2014 5:39:02 PM,4446.5544,9302.0773,292.3,42,29,97.5,-3.67,6.1641,119828,600.99975,-357.825,958.82475
635253179437108000,1/14/2014 5:39:03 PM,4446.5544,9302.0773,292.4,42,29,97.2,-3.85,6.1799,119829,600.68628,-374.22,974.90628
635253179447268000,1/14/2014 5:39:04 PM,4446.5745,9302.0771,293,41,29,97.2,-3.72,6.1799,119830,600.68628,-361.584,962.27028
635253179457389000,1/14/2014 5:39:05 PM,4446.5846,9302.0771,293.3,42,29,97.5,-2.72,6.1641,119831,600.99975,-265.2,866.19975
635253179467509000,1/14/2014 5:39:06 PM,4446.5948,9302.0771,293.7,42,29,97.5,-2.4,6.1641,119832,600.99975,-234,834.99975
635253179477670000,1/14/2014 5:39:07 PM,4446.6049,9302.077,293.9,42,29,97.5,-3,6.1641,119833,600.99975,-292.5,893.49975
635253179487791000,1/14/2014 5:39:08 PM,4446.6049,9302.077,294.1,42,29,97.5,-3,6.1641,119834,600.99975,-292.5,893.49975
635253179497931000,1/14/2014 5:39:09 PM,4446.6252,9302.0765,294,42,29,97.2,-2.65,6.1799,119835,600.68628,-257.58,858.26628
635253179508102000,1/14/2014 5:39:10 PM,4446.6353,9302.0763,294,42,29,97.5,-2.25,6.1641,119836,600.99975,-219.375,820.37475
635253179518202000,1/14/2014 5:39:11 PM,4446.6455,9302.0763,293.9,42,29,97.5,-2.88,6.1641,119837,600.99975,-280.8,881.79975
635253179528343000,1/14/2014 5:39:12 PM,4446.6558,9302.0763,293.7,42,29,97.5,-4.12,6.1641,119838,600.99975,-401.7,1002.69975
635253179538523000,1/14/2014 5:39:13 PM,4446.6661,9302.0764,294,42,29,97.5,-4.12,6.1641,119839,600.99975,-401.7,1002.69975
635253179548654000,1/14/2014 5:39:14 PM,4446.6763,9302.0764,294,42,29,97.2,-11.05,6.1799,119840,600.68628,-1074.06,1674.74628
635253179567545000,1/14/2014 5:39:16 PM,4446.6969,9302.077,293.8,43,29,97.2,-9.12,6.1799,119841,600.68628,-886.464,1487.15028
635253179568925000,1/14/2014 5:39:16 PM,4446.6969,9302.077,293.8,43,29,97.2,-9.12,0.0103,119842,1.00116,-886.464,887.46516
635253179579076000,1/14/2014 5:39:17 PM,4446.7075,9302.0774,293.8,44,29,97.2,-5.85,0.0103,119843,1.00116,-568.62,569.62116
635253179589216000,1/14/2014 5:39:18 PM,4446.7178,9302.077,292.4,43,29,97.2,-6.52,0.0103,119844,1.00116,-633.744,634.74516
635253179599647000,1/14/2014 5:39:19 PM,4446.7281,9302.0766,291.5,43,29,97.2,-6.07,0.0103,119845,1.00116,-590.004,591.00516
635253179609627000,1/14/2014 5:39:20 PM,4446.7386,9302.0764,291.1,43,29,97.2,-6.88,0.0103,119846,1.00116,-668.736,669.73716
635253179619628000,1/14/2014 5:39:21 PM,4446.7491,9302.0764,290.9,44,29,97.2,-6.45,5.6864,119847,552.71808,-626.94,1179.65808
635253179629769000,1/14/2014 5:39:22 PM,4446.7597,9302.0763,290.5,44,29,97.2,-6.07,5.6864,119848,552.71808,-590.004,1142.72208
635253179639889000,1/14/2014 5:39:23 PM,4446.7703,9302.0761,290.3,44,29,97.2,-6.07,5.6864,119849,552.71808,-590.004,1142.72208
635253179650240000,1/14/2014 5:39:25 PM,4446.7809,9302.0758,289.8,44,29,97.2,-6.88,5.6864,119850,552.71808,-668.736,1221.45408
635253179660210000,1/14/2014 5:39:26 PM,4446.7916,9302.0757,289.6,45,29,97.2,-6.27,5.6864,119851,552.71808,-609.444,1162.16208
635253179670361000,1/14/2014 5:39:27 PM,4446.8023,9302.0756,289.3,44,29,97.2,-8.27,5.6864,119852,552.71808,-803.844,1356.56208
635253179680462000,1/14/2014 5:39:28 PM,4446.8129,9302.0755,288.8,44,29,97.2,-6.27,5.6864,119853,552.71808,-609.444,1162.16208
635253179690612000,1/14/2014 5:39:29 PM,4446.8236,9302.0752,288.5,45,29,97.2,-9.85,5.6864,119854,552.71808,-957.42,1510.13808
635253179700743000,1/14/2014 5:39:30 PM,4446.8343,9302.075,288.6,45,29,97.2,-6.35,5.6864,119855,552.71808,-617.22,1169.93808
635253179710893000,1/14/2014 5:39:31 PM,4446.8451,9302.0748,288.5,45,29,97.5,0.65,5.6718,119856,553.0005,63.375,489.6255
635253179733214000,1/14/2014 5:39:33 PM,4446.8668,9302.0748,287.8,45,29,97.5,4.6,5.6718,119857,553.0005,448.5,104.5005
635253179741615000,1/14/2014 5:39:34 PM,4446.8776,9302.0748,287.8,45,29,97.8,4.4,5.1867,119858,507.25926,430.32,76.93926
635253179751826000,1/14/2014 5:39:35 PM,4446.8883,9302.0748,287.4,44,29,97.8,4.73,5.1867,119859,507.25926,462.594,44.66526
635253179761896000,1/14/2014 5:39:36 PM,4446.899,9302.0745,287.2,44,29,97.5,3.05,5.3333,119860,519.99675,297.375,222.62175
635253179772037000,1/14/2014 5:39:37 PM,4446.9096,9302.0744,287.4,44,29,97.5,0.73,5.3231,119861,519.00225,71.175,447.82725
635253179782177000,1/14/2014 5:39:38 PM,4446.9202,9302.0743,287.3,44,29,97.5,-0.2,5.3231,119862,519.00225,-19.5,538.50225
635253179792298000,1/14/2014 5:39:39 PM,4446.9308,9302.0743,287,44,29,97.5,-0.2,5.2,119863,507,-19.5,526.5
635253179802449000,1/14/2014 5:39:40 PM,4446.9412,9302.0741,286.7,44,29,97.5,0.28,5.4462,119864,531.0045,27.3,503.7045
635253179812609000,1/14/2014 5:39:41 PM,4446.9517,9302.0739,286.6,43,29,97.5,0.2,5.3231,119865,519.00225,19.5,499.50225
635253179822740000,1/14/2014 5:39:42 PM,4446.9621,9302.0738,286,43,29,97.5,0.68,5.5077,119866,537.00075,66.3,470.70075
635253179832890000,1/14/2014 5:39:43 PM,4446.9724,9302.0735,285.6,43,29,97.5,-0.05,5.4462,119867,531.0045,-4.875,535.8795
635253179843011000,1/14/2014 5:39:44 PM,4446.9828,9302.0733,285.8,43,29,97.5,-0.05,5.5077,119868,537.00075,-4.875,541.87575
635253179853151000,1/14/2014 5:39:45 PM,4446.9931,9302.0733,286.1,43,29,97.5,0,5.8051,119869,565.99725,0,565.99725
635253179863292000,1/14/2014 5:39:46 PM,4447.0035,9302.0734,286.2,43,29,97.5,0.08,5.8051,119870,565.99725,7.8,558.19725
635253179873433000,1/14/2014 5:39:47 PM,4447.0138,9302.0735,285.9,43,29,97.5,0.95,5.7436,119871,560.001,92.625,467.376
635253179883573000,1/14/2014 5:39:48 PM,4447.0241,9302.0734,285.7,43,29,97.5,0.6,5.8051,119872,565.99725,58.5,507.49725
635253179898724000,1/14/2014 5:39:49 PM,4447.0445,9302.0732,285.6,42,29,97.5,-0.55,5.6821,119873,554.00475,-53.625,607.62975
635253179904004000,1/14/2014 5:39:50 PM,4447.0445,9302.0732,285.2,42,29,97.5,-0.55,5.6308,119874,549.003,-53.625,602.628
635253179914155000,1/14/2014 5:39:51 PM,4447.0647,9302.0724,285.1,42,29,97.5,-0.45,5.6308,119875,549.003,-43.875,592.878
635253179924285000,1/14/2014 5:39:52 PM,4447.0748,9302.0722,285,42,29,97.5,-0.45,5.6308,119876,549.003,-43.875,592.878
635253179934436000,1/14/2014 5:39:53 PM,4447.0748,9302.0722,285.2,42,29,97.5,-1.27,5.6308,119877,549.003,-123.825,672.828
635253179944567000,1/14/2014 5:39:54 PM,4447.0949,9302.072,284.7,42,29,97.5,-1.27,5.6308,119878,549.003,-123.825,672.828
635253179954707000,1/14/2014 5:39:55 PM,4447.1049,9302.0719,284.5,42,29,97.5,-1.05,5.4462,119879,531.0045,-102.375,633.3795
635253179964848000,1/14/2014 5:39:56 PM,4447.1148,9302.0718,283.9,42,29,97.5,-1,5.4462,119880,531.0045,-97.5,628.5045
635253179974998000,1/14/2014 5:39:57 PM,4447.1249,9302.0719,284.4,42,29,97.5,-0.52,5.7436,119881,560.001,-50.7,610.701
635253179985139000,1/14/2014 5:39:58 PM,4447.1249,9302.0719,284.7,42,29,97.5,-0.72,6.359,119882,620.0025,-70.2,690.2025
635253179995279000,1/14/2014 5:39:59 PM,4447.1451,9302.0718,285.6,42,29,97.5,-0.75,6.359,119883,620.0025,-73.125,693.1275
635253180005420000,1/14/2014 5:40:00 PM,4447.1552,9302.0719,286,42,29,97.5,-0.25,5.6821,119884,554.00475,-24.375,578.37975
635253180015561000,1/14/2014 5:40:01 PM,4447.1653,9302.0721,287,42,29,97.5,0.05,5.8051,119885,565.99725,4.875,561.12225
635253180025691000,1/14/2014 5:40:02 PM,4447.1754,9302.0721,287.3,42,29,97.5,-0.4,5.8667,119886,572.00325,-39,611.00325
635253180035832000,1/14/2014 5:40:03 PM,4447.1754,9302.0721,287.4,42,29,97.5,-0.15,5.8051,119887,565.99725,-14.625,580.62225
635253180045962000,1/14/2014 5:40:04 PM,4447.1953,9302.072,286.7,42,29,97.5,-2.67,5.8051,119888,565.99725,-260.325,826.32225
635253180059783000,1/14/2014 5:40:05 PM,4447.2053,9302.0722,286.1,42,29,97.5,-2.4,5.7436,119889,560.001,-234,794.001
635253180066254000,1/14/2014 5:40:06 PM,4447.2153,9302.0726,285.6,42,29,97.5,-3.15,5.4462,119890,531.0045,-307.125,838.1295
635253180076374000,1/14/2014 5:40:07 PM,4447.2254,9302.0735,286,42,29,97.5,-3.55,5.3846,119891,524.9985,-346.125,871.1235
635253180086535000,1/14/2014 5:40:08 PM,4447.2254,9302.0735,285.9,42,29,97.5,-3.65,5.2615,119892,512.99625,-355.875,868.87125
635253180096665000,1/14/2014 5:40:09 PM,4447.2455,9302.0757,286.2,42,29,97.5,-2.92,5.2615,119893,512.99625,-284.7,797.69625
635253180106816000,1/14/2014 5:40:10 PM,4447.2557,9302.0769,286.7,42,29,97.5,-3.2,4.9538,119894,482.9955,-312,794.9955
635253180116946000,1/14/2014 5:40:11 PM,4447.2657,9302.0784,286.8,42,29,97.5,-3.2,5.0769,119895,494.99775,-312,806.99775
635253180127087000,1/14/2014 5:40:12 PM,4447.2758,9302.0799,286.9,42,29,97.5,-1.92,4.8923,119896,476.99925,-187.2,664.19925
635253180137248000,1/14/2014 5:40:13 PM,4447.2758,9302.0799,287,42,29,97.5,-1.47,5.0154,119897,489.0015,-143.325,632.3265
635253180147368000,1/14/2014 5:40:14 PM,4447.2962,9302.0836,287.3,43,29,97.5,-1.65,5.0154,119898,489.0015,-160.875,649.8765
635253180157529000,1/14/2014 5:40:15 PM,4447.3066,9302.0856,287.5,43,29,97.5,-0.88,5.2615,119899,512.99625,-85.8,598.79625
635253180167649000,1/14/2014 5:40:16 PM,4447.317,9302.0879,287.7,43,29,97.8,3.73,5.3708,119900,525.26424,364.794,160.47024
635253180177800000,1/14/2014 5:40:17 PM,4447.3275,9302.0903,288.2,44,29,97.8,2.35,5.3811,119901,526.27158,229.83,296.44158
635253180187921000,1/14/2014 5:40:18 PM,4447.3275,9302.0903,288.1,44,29,97.8,2.35,5.4425,119902,532.2765,229.83,302.4465
635253180198061000,1/14/2014 5:40:19 PM,4447.3484,9302.095,288,44,29,97.8,2.65,5.4425,119903,532.2765,259.17,273.1065
635253180208212000,1/14/2014 5:40:20 PM,4447.3587,9302.0977,287.7,44,29,97.8,5.28,5.4425,119904,532.2765,516.384,15.8925
635253180225453000,1/14/2014 5:40:22 PM,4447.3797,9302.1043,287.5,44,29,97.8,5.12,5.5652,119905,544.27656,500.736,43.54056
635253180228633000,1/14/2014 5:40:22 PM,4447.3797,9302.1043,287.5,44,29,97.8,5.08,5.2583,119906,514.26174,496.824,17.43774
635253180239103000,1/14/2014 5:40:23 PM,4447.3902,9302.1078,287.9,45,29,97.8,5.08,5.2583,119907,514.26174,496.824,17.43774
635253180248934000,1/14/2014 5:40:24 PM,4447.4006,9302.1116,287.8,44,29,97.8,5.25,5.2583,119908,514.26174,513.45,0.81174
635253180259065000,1/14/2014 5:40:25 PM,4447.4109,9302.1156,287.5,44,29,97.8,5.48,5.3811,119909,526.27158,535.944,-9.67242
635253180269215000,1/14/2014 5:40:26 PM,4447.4212,9302.1197,286.9,44,29,97.8,5.65,5.3197,119910,520.26666,552.57,-32.30334
635253180279356000,1/14/2014 5:40:27 PM,4447.4314,9302.1239,286.4,44,29,97.8,3.85,5.3197,119911,520.26666,376.53,143.73666
635253180289496000,1/14/2014 5:40:28 PM,4447.4416,9302.1283,286.1,45,29,97.8,-0.32,3.4271,119912,335.17038,-31.296,366.46638
635253180299627000,1/14/2014 5:40:29 PM,4447.4519,9302.1328,285.5,45,29,97.8,5.88,5.8107,119913,568.28646,575.064,-6.77754
635253180309907000,1/14/2014 5:40:30 PM,4447.4621,9302.1374,284.8,45,29,97.8,5.68,5.8107,119914,568.28646,555.504,12.78246
635253180319898000,1/14/2014 5:40:31 PM,4447.4723,9302.142,284.2,45,29,97.8,1.85,5.8107,119915,568.28646,180.93,387.35646
635253180330069000,1/14/2014 5:40:33 PM,4447.4826,9302.147,284,45,29,97.8,2.25,5.8721,119916,574.29138,220.05,354.24138
635253180340179000,1/14/2014 5:40:34 PM,4447.4929,9302.1521,283.9,45,29,97.8,2.25,5.8107,119917,568.28646,220.05,348.23646
635253180350320000,1/14/2014 5:40:35 PM,4447.503,9302.1574,283.4,45,29,97.8,2.33,5.8107,119918,568.28646,227.874,340.41246
635253180360550000,1/14/2014 5:40:36 PM,4447.5131,9302.1629,282.9,45,29,97.8,1.68,5.9949,119919,586.30122,164.304,421.99722
635253180370601000,1/14/2014 5:40:37 PM,4447.5232,9302.1682,282.8,45,29,97.8,2,6.1176,119920,598.30128,195.6,402.70128
635253180387472000,1/14/2014 5:40:38 PM,4447.5334,9302.1735,282.6,45,29,97.8,2.25,5.8721,119921,574.29138,220.05,354.24138
635253180390882000,1/14/2014 5:40:39 PM,4447.5437,9302.1788,282.6,45,29,97.8,2.05,5.9335,119922,580.2963,200.49,379.8063
635253180401023000,1/14/2014 5:40:40 PM,4447.5541,9302.184,282.8,45,29,97.8,1.93,5.9335,119923,580.2963,188.754,391.5423
635253180411163000,1/14/2014 5:40:41 PM,4447.5644,9302.1893,282.6,45,29,97.8,1.8,6.179,119924,604.3062,176.04,428.2662
635253180421314000,1/14/2014 5:40:42 PM,4447.5745,9302.1945,282.2,45,29,97.8,2.25,6.2404,119925,610.31112,220.05,390.26112
635253180431444000,1/14/2014 5:40:43 PM,4447.5846,9302.1996,282,45,29,97.8,2.28,6.1176,119926,598.30128,222.984,375.31728
635253180441585000,1/14/2014 5:40:44 PM,4447.5947,9302.2046,281.6,45,29,97.8,2.28,6.0563,119927,592.30614,222.984,369.32214
635253180451736000,1/14/2014 5:40:45 PM,4447.6048,9302.2096,281.2,44,29,97.8,2.48,6.3018,119928,616.31604,242.544,373.77204
635253180461866000,1/14/2014 5:40:46 PM,4447.615,9302.214,280.8,44,29,97.8,2.4,5.9949,119929,586.30122,234.72,351.58122
635253180472017000,1/14/2014 5:40:47 PM,4447.6252,9302.218,280.4,44,29,97.8,2.55,5.8721,119930,574.29138,249.39,324.90138
635253180482167000,1/14/2014 5:40:48 PM,4447.6355,9302.2217,280.2,44,29,97.8,2.4,5.8107,119931,568.28646,234.72,333.56646
635253180492298000,1/14/2014 5:40:49 PM,4447.6458,9302.2252,279.9,44,29,97.8,2.4,6.1176,119932,598.30128,234.72,363.58128
635253180502428000,1/14/2014 5:40:50 PM,4447.656,9302.2288,279.6,44,29,97.8,1.75,5.9949,119933,586.30122,171.15,415.15122
635253180512589000,1/14/2014 5:40:51 PM,4447.6662,9302.2321,279.3,43,29,97.8,1.73,5.9949,119934,586.30122,169.194,417.10722
635253180522720000,1/14/2014 5:40:52 PM,4447.6765,9302.2353,279.2,43,29,97.8,1.8,5.9335,119935,580.2963,176.04,404.2563
635253180532840000,1/14/2014 5:40:53 PM,4447.6866,9302.2382,279.6,43,29,97.8,2.15,6.1176,119936,598.30128,210.27,388.03128
635253180551521000,1/14/2014 5:40:55 PM,4447.707,9302.2441,279.4,43,29,97.8,1.93,5.8107,119937,568.28646,188.754,379.53246
635253180553131000,1/14/2014 5:40:55 PM,4447.707,9302.2441,279.4,43,29,97.8,1.93,5.9949,119938,586.30122,188.754,397.54722
635253180563302000,1/14/2014 5:40:56 PM,4447.7171,9302.2469,280.1,43,29,97.8,1.53,5.9949,119939,586.30122,149.634,436.66722
635253180573413000,1/14/2014 5:40:57 PM,4447.7273,9302.2497,279.4,43,29,97.8,2.2,5.9335,119940,580.2963,215.16,365.1363
635253180583553000,1/14/2014 5:40:58 PM,4447.7373,9302.2526,278,43,29,97.8,1.65,5.9335,119941,580.2963,161.37,418.9263
635253180593684000,1/14/2014 5:40:59 PM,4447.7472,9302.2552,276.8,42,29,97.8,0.55,3.6726,119942,359.18028,53.79,305.39028
635253180603814000,1/14/2014 5:41:00 PM,4447.7571,9302.2577,277,42,29,97.8,0.48,6.179,119943,604.3062,46.944,557.3622
635253180613965000,1/14/2014 5:41:01 PM,4447.7671,9302.26,277.3,42,29,97.8,-0.75,6.1176,119944,598.30128,-73.35,671.65128
635253180624125000,1/14/2014 5:41:02 PM,4447.7871,9302.2648,277.2,42,29,97.8,-1.8,6.1176,119945,598.30128,-176.04,774.34128
635253180634256000,1/14/2014 5:41:03 PM,4447.7871,9302.2648,277.1,42,29,97.5,-3.6,6.1333,119946,597.99675,-351,948.99675
635253180644397000,1/14/2014 5:41:04 PM,4447.807,9302.2695,277.4,42,29,97.5,-3.95,6.1333,119947,597.99675,-385.125,983.12175
635253180654587000,1/14/2014 5:41:05 PM,4447.8171,9302.2717,277.8,42,29,97.5,-4.4,6.1333,119948,597.99675,-429,1026.99675
635253180664658000,1/14/2014 5:41:06 PM,4447.8272,9302.2739,278.3,42,29,97.5,-4.15,6.1333,119949,597.99675,-404.625,1002.62175
635253180674808000,1/14/2014 5:41:07 PM,4447.8371,9302.2763,278,42,29,97.5,-3.65,6.1333,119950,597.99675,-355.875,953.87175
635253180684959000,1/14/2014 5:41:08 PM,4447.8371,9302.2763,277.8,42,29,97.5,-3.32,6.1333,119951,597.99675,-323.7,921.69675
635253180695090000,1/14/2014 5:41:09 PM,4447.8572,9302.2813,277.7,42,29,97.5,-3.32,6.1333,119952,597.99675,-323.7,921.69675
635253180705260000,1/14/2014 5:41:10 PM,4447.8674,9302.2837,278.4,43,29,97.5,-2.65,6.1333,119953,597.99675,-258.375,856.37175
635253180720651000,1/14/2014 5:41:12 PM,4447.8775,9302.2861,278.2,42,29,97.5,-1.72,6.1333,119954,597.99675,-167.7,765.69675
635253180725671000,1/14/2014 5:41:12 PM,4447.8877,9302.2886,279.2,43,29,97.5,-0.85,5.9897,119955,583.99575,-82.875,666.87075
635253180735792000,1/14/2014 5:41:13 PM,4447.8877,9302.2886,280.4,43,29,97.8,-0.88,5.9744,119956,584.29632,-86.064,670.36032
635253180745952000,1/14/2014 5:41:14 PM,4447.9083,9302.2927,280.8,43,29,97.8,-0.75,5.9744,119957,584.29632,-73.35,657.64632
635253180756093000,1/14/2014 5:41:15 PM,4447.9184,9302.2952,280.7,42,29,97.8,-0.12,5.9744,119958,584.29632,-11.736,596.03232
635253180766224000,1/14/2014 5:41:16 PM,4447.9284,9302.2976,279.9,42,29,97.8,-1.27,5.9744,119959,584.29632,-124.206,708.50232
635253180776364000,1/14/2014 5:41:17 PM,4447.9384,9302.3002,279.7,43,29,97.5,-0.65,5.9897,119960,583.99575,-63.375,647.37075
635253180786505000,1/14/2014 5:41:18 PM,4447.9384,9302.3002,279.4,43,29,97.8,-1.27,5.9744,119961,584.29632,-124.206,708.50232
635253180796685000,1/14/2014 5:41:19 PM,4447.9587,9302.3051,279.4,42,29,97.8,-0.55,5.9744,119962,584.29632,-53.79,638.08632
635253180806786000,1/14/2014 5:41:20 PM,4447.9688,9302.3076,280.1,42,29,97.5,-1.55,5.9897,119963,583.99575,-151.125,735.12075
635253180816936000,1/14/2014 5:41:21 PM,4447.979,9302.31,280.7,43,29,97.8,-1.15,5.9744,119964,584.29632,-112.47,696.76632
635253180827077000,1/14/2014 5:41:22 PM,4447.9891,9302.3122,280.1,43,29,97.5,-3.95,5.9897,119965,583.99575,-385.125,969.12075
635253180837218000,1/14/2014 5:41:23 PM,4447.9891,9302.3122,279.1,43,29,97.5,-3.25,5.9897,119966,583.99575,-316.875,900.87075
635253180847348000,1/14/2014 5:41:24 PM,4448.009,9302.317,278.3,42,29,97.5,-9.45,5.9897,119967,583.99575,-921.375,1505.37075
635253180857499000,1/14/2014 5:41:25 PM,4448.0189,9302.3196,277.9,42,29,97.5,-7.67,5.9897,119968,583.99575,-747.825,1331.82075
635253180867639000,1/14/2014 5:41:26 PM,4448.029,9302.3223,279,42,29,97.5,-5.75,5.9897,119969,583.99575,-560.625,1144.62075
635253180880470000,1/14/2014 5:41:28 PM,4448.0392,9302.3248,279.9,43,29,97.5,-4.05,5.9897,119970,583.99575,-394.875,978.87075
635253180887900000,1/14/2014 5:41:28 PM,4448.0392,9302.3248,280,43,29,97.5,-4.05,6.1128,119971,595.998,-394.875,990.873
635253180898051000,1/14/2014 5:41:29 PM,4448.0593,9302.3296,280,42,29,97.5,-4.15,6.1128,119972,595.998,-404.625,1000.623
635253180908172000,1/14/2014 5:41:30 PM,4448.0692,9302.3322,279.7,42,29,97.5,-4.88,6.1128,119973,595.998,-475.8,1071.798
635253180918342000,1/14/2014 5:41:31 PM,4448.0791,9302.3347,279.7,42,29,97.5,-5.35,6.1128,119974,595.998,-521.625,1117.623
635253180928453000,1/14/2014 5:41:32 PM,4448.089,9302.3371,279.8,42,29,97.5,-5.4,6.1128,119975,595.998,-526.5,1122.498
635253180938603000,1/14/2014 5:41:33 PM,4448.0988,9302.3395,280.1,41,29,97.5,-5.47,6.1128,119976,595.998,-533.325,1129.323
635253180948794000,1/14/2014 5:41:34 PM,4448.1085,9302.3418,280.3,41,29,97.2,-6.67,6.1285,119977,595.6902,-648.324,1244.0142
635253180958915000,1/14/2014 5:41:35 PM,4448.1181,9302.3441,280.8,40,29,97.2,-8.05,6.2931,119978,611.68932,-782.46,1394.14932
635253180969025000,1/14/2014 5:41:36 PM,4448.1278,9302.3464,282.9,40,29,97.2,-7.85,6.2314,119979,605.69208,-763.02,1368.71208
635253180979166000,1/14/2014 5:41:37 PM,4448.1373,9302.3486,283.4,40,29,97.2,-7.95,6.3548,119980,617.68656,-772.74,1390.42656
635253180989306000,1/14/2014 5:41:38 PM,4448.1465,9302.3508,283.6,39,29,97.2,-8.52,6.2931,119981,611.68932,-828.144,1439.83332
635253180999507000,1/14/2014 5:41:39 PM,4448.1558,9302.3532,284.1,39,29,97.2,-8.15,6.2931,119982,611.68932,-792.18,1403.86932
635253181009598000,1/14/2014 5:41:40 PM,4448.165,9302.3552,284.3,39,29,97.2,-7.92,6.1799,119983,600.68628,-769.824,1370.51028
635253181019728000,1/14/2014 5:41:41 PM,4448.1742,9302.3575,284.1,39,29,97.2,-8,6.2314,119984,605.69208,-777.6,1383.29208
635253181029879000,1/14/2014 5:41:42 PM,4448.1836,9302.3596,284.7,39,29,97.2,-8.12,6.2931,119985,611.68932,-789.264,1400.95332
635253181046460000,1/14/2014 5:41:44 PM,4448.2023,9302.3632,284.8,40,29,97.2,-7.95,6.1183,119986,594.69876,-772.74,1367.43876
635253181050170000,1/14/2014 5:41:45 PM,4448.2023,9302.3632,284.8,40,29,97.2,-7.07,6.0566,119987,588.70152,-687.204,1275.90552
635253181060291000,1/14/2014 5:41:46 PM,4448.2118,9302.3649,285.4,40,29,97.2,-6.65,6.2314,119988,605.69208,-646.38,1252.07208
635253181070421000,1/14/2014 5:41:47 PM,4448.2212,9302.3666,285.5,40,29,97.2,-6.27,5.9949,119989,582.70428,-609.444,1192.14828
635253181080592000,1/14/2014 5:41:48 PM,4448.2308,9302.368,286.2,40,29,97.2,-5.15,5.8715,119990,570.7098,-500.58,1071.2898
635253181090702000,1/14/2014 5:41:49 PM,4448.2404,9302.3692,286.5,40,29,97.5,-2.4,6.041,119991,588.9975,-234,822.9975
635253181100833000,1/14/2014 5:41:50 PM,4448.2501,9302.3703,286.6,40,29,97.5,-2.4,5.8051,119992,565.99725,-234,799.99725
